date,obs,sim
1964-06-17,22.6,22.42
1964-06-18,22.6,20.56
1964-06-19,22.0,20.37
1964-06-20,21.4,19.43
1964-06-21,20.8,19.88
1964-06-22,23.9,21.42
1964-06-23,22.0,19.66
1964-06-24,20.8,18.28
1964-06-25,19.7,17.79
1964-06-26,18.5,16.81
1964-06-27,17.9,17.66
1964-06-28,17.4,18.09
1964-06-29,19.7,17.91
1964-06-30,19.7,19.05
1964-07-01,17.9,17.5
1964-07-02,17.4,16.06
1964-07-03,16.8,15.72
1964-07-04,16.3,15.02
1964-07-05,15.1,14.55
1964-07-06,15.1,13.82
1964-07-07,15.7,13.62
1964-07-08,15.7,13.67
1964-07-09,15.1,13.15
1964-07-10,14.6,12.63
1964-07-11,14.6,12.77
1964-07-12,14.0,12.59
1964-07-13,14.0,12.08
1964-07-14,14.0,12.73
1964-07-15,14.0,12.78
1964-07-16,13.5,12.65
1964-07-17,13.5,11.97
1964-07-18,13.0,11.75
1964-07-19,11.9,11.4
1964-07-20,13.0,12.08
1964-07-21,12.5,13.71
1964-07-22,11.9,14.27
1964-07-23,13.0,15.42
1964-07-24,12.5,13.14
1964-07-25,11.4,12.47
1964-07-26,10.9,12.28
1964-07-27,13.0,11.61
1964-07-28,14.0,13.62
1964-07-29,14.6,15.04
1964-07-30,14.6,13.74
1964-07-31,14.6,13.06
1964-08-01,14.0,12.84
1964-08-02,13.5,11.76
1964-08-03,14.0,12.74
1964-08-04,13.0,12.8
1964-08-05,11.4,12.25
1964-08-06,11.4,11.76
1964-08-07,11.4,10.4
1964-08-08,13.5,15.02
1964-08-09,14.6,12.39
1964-08-10,16.3,13.3
1964-08-11,17.9,12.27
1964-08-12,17.9,14.11
1964-08-13,17.9,13.45
1964-08-14,15.7,12.36
1964-08-15,14.6,12.38
1964-08-16,14.6,12.19
1964-08-17,14.6,10.9
1964-08-18,14.6,12.96
1964-08-19,16.8,16.19
1964-08-20,15.7,13.58
1964-08-21,14.6,12.78
1964-08-22,14.0,12.36
1964-08-23,13.5,11.85
1964-08-24,13.5,11.24
1964-08-25,13.0,11.47
1964-08-26,12.5,11.02
1964-08-27,12.5,10.55
1964-08-28,11.9,10.05
1964-08-29,11.9,10.23
1964-08-30,15.7,18.62
1964-08-31,19.1,13.96
1964-09-01,15.1,12.51
1964-09-02,13.5,11.96
1964-09-03,12.5,11.84
1964-09-04,11.9,11.53
1964-09-05,11.9,10.87
1964-09-06,11.4,10.5
1964-09-07,12.5,14.17
1964-09-08,13.0,12.68
1964-09-09,13.0,11.85
1964-09-10,12.5,11.49
1964-09-11,11.4,10.96
1964-09-12,11.4,10.59
1964-09-13,11.4,10.79
1964-09-14,11.9,10.69
1964-09-15,11.4,10.79
1964-09-16,10.9,10.09
1964-09-17,12.5,12.44
1964-09-18,13.0,11.0
1964-09-19,12.5,11.09
1964-09-20,11.4,10.65
1964-09-21,12.5,11.24
1964-09-22,11.9,11.22
1964-09-23,11.9,10.7
1964-09-24,11.4,10.56
1964-09-25,10.9,10.83
1964-09-26,10.9,10.51
1964-09-27,10.9,9.8
1964-09-28,11.9,10.85
1964-09-29,11.4,10.4
1964-09-30,11.4,10.57
1964-10-01,11.4,10.15
1964-10-02,10.9,9.86
1964-10-03,10.9,9.9
1964-10-04,10.4,10.22
1964-10-05,10.9,9.63
1964-10-06,9.95,9.03
1964-10-07,9.95,8.92
1964-10-08,11.4,15.03
1964-10-09,13.5,13.52
1964-10-10,13.0,14.3
1964-10-11,14.0,14.42
1964-10-12,15.7,15.17
1964-10-13,16.8,14.84
1964-10-14,17.4,14.62
1964-10-15,16.3,14.36
1964-10-16,15.7,14.68
1964-10-17,14.6,15.97
1964-10-18,14.6,18.0
1964-10-19,15.1,19.25
1964-10-20,15.7,18.17
1964-10-21,16.3,16.88
1964-10-22,16.3,16.13
1964-10-23,15.7,16.28
1964-10-24,15.1,17.35
1964-10-25,15.1,16.54
1964-10-26,15.1,15.94
1964-10-27,14.6,15.46
1964-10-28,14.6,15.04
1964-10-29,14.0,14.78
1964-10-30,13.5,14.44
1964-10-31,11.9,14.2
1964-11-01,11.9,13.86
1964-11-02,13.0,13.26
1964-11-03,13.0,13.29
1964-11-04,12.5,13.4
1964-11-05,12.5,13.14
1964-11-06,11.9,12.72
1964-11-07,11.4,12.54
1964-11-08,10.9,12.57
1964-11-09,11.4,12.46
1964-11-10,11.4,12.2
1964-11-11,11.4,12.04
1964-11-12,10.9,12.04
1964-11-13,11.4,12.82
1964-11-14,12.5,14.92
1964-11-15,12.5,16.68
1964-11-16,14.0,22.01
1964-11-17,17.4,42.07
1964-11-18,31.6,61.6
1964-11-19,76.5,70.99
1964-11-20,93.5,68.45
1964-11-21,76.5,59.68
1964-11-22,60.8,50.24
1964-11-23,51.2,45.32
1964-11-24,44.9,39.08
1964-11-25,40.2,33.88
1964-11-26,35.7,30.98
1964-11-27,31.6,29.2
1964-11-28,30.9,29.0
1964-11-29,30.9,33.3
1964-11-30,32.9,33.48
1964-12-01,31.6,30.85
1964-12-02,30.2,29.27
1964-12-03,28.9,28.24
1964-12-04,27.6,29.07
1964-12-05,27.0,28.62
1964-12-06,26.4,27.83
1964-12-07,27.6,30.21
1964-12-08,30.9,34.61
1964-12-09,35.0,36.21
1964-12-10,35.0,36.58
1964-12-11,33.6,36.16
1964-12-12,31.6,35.71
1964-12-13,30.2,34.84
1964-12-14,30.2,34.96
1964-12-15,29.6,35.44
1964-12-16,30.9,34.85
1964-12-17,31.6,34.13
1964-12-18,30.9,33.34
1964-12-19,30.2,32.36
1964-12-20,30.2,31.45
1964-12-21,30.2,29.78
1964-12-22,28.9,27.81
1964-12-23,27.6,25.92
1964-12-24,26.4,24.28
1964-12-25,25.7,23.44
1964-12-26,24.5,22.72
1964-12-27,23.9,21.71
1964-12-28,23.9,21.2
1964-12-29,22.6,20.34
1964-12-30,19.1,19.61
1964-12-31,20.2,20.01
1965-01-01,20.2,22.78
1965-01-02,22.6,27.81
1965-01-03,27.6,26.39
1965-01-04,30.9,23.39
1965-01-05,28.3,21.72
1965-01-06,25.1,21.12
1965-01-07,25.7,20.17
1965-01-08,25.1,21.28
1965-01-09,27.0,25.0
1965-01-10,30.2,29.81
1965-01-11,33.6,32.86
1965-01-12,36.5,33.6
1965-01-13,35.7,33.71
1965-01-14,32.9,33.9
1965-01-15,32.3,32.32
1965-01-16,30.9,30.51
1965-01-17,29.6,36.37
1965-01-18,40.2,59.92
1965-01-19,75.7,58.01
1965-01-20,72.3,50.3
1965-01-21,61.6,43.18
1965-01-22,55.1,40.08
1965-01-23,48.8,37.31
1965-01-24,45.6,35.15
1965-01-25,41.8,32.42
1965-01-26,39.4,31.09
1965-01-27,37.9,29.64
1965-01-28,36.5,27.98
1965-01-29,35.7,27.49
1965-01-30,35.0,31.48
1965-01-31,35.7,51.95
1965-02-01,46.4,83.87
1965-02-02,68.1,86.53
1965-02-03,67.3,76.42
1965-02-04,60.8,63.25
1965-02-05,55.9,56.52
1965-02-06,52.0,51.55
1965-02-07,49.6,46.71
1965-02-08,47.2,41.59
1965-02-09,44.9,39.78
1965-02-10,43.4,37.17
1965-02-11,40.2,33.53
1965-02-12,37.9,33.68
1965-02-13,36.5,32.28
1965-02-14,35.7,31.27
1965-02-15,34.3,30.54
1965-02-16,32.9,29.54
1965-02-17,32.3,28.03
1965-02-18,31.6,26.56
1965-02-19,30.2,26.01
1965-02-20,29.6,26.18
1965-02-21,28.9,26.4
1965-02-22,27.6,26.01
1965-02-23,26.4,24.66
1965-02-24,25.7,23.88
1965-02-25,25.7,23.95
1965-02-26,25.1,23.13
1965-02-27,25.1,22.44
1965-02-28,24.5,23.05
1965-03-01,24.5,22.23
1965-03-02,24.5,23.22
1965-03-03,24.5,21.26
1965-03-04,24.5,21.51
1965-03-05,23.3,20.47
1965-03-06,23.3,20.84
1965-03-07,22.0,20.46
1965-03-08,22.6,20.05
1965-03-09,21.4,19.59
1965-03-10,21.4,20.04
1965-03-11,20.8,19.9
1965-03-12,20.8,20.01
1965-03-13,20.8,19.9
1965-03-14,20.2,20.94
1965-03-15,23.3,22.55
1965-03-16,32.3,28.39
1965-03-17,64.9,39.99
1965-03-18,95.1,53.11
1965-03-19,106.0,66.42
1965-03-20,114.0,82.82
1965-03-21,114.0,108.87
1965-03-22,139.0,159.96
1965-03-23,231.0,189.76
1965-03-24,262.0,207.05
1965-03-25,251.0,226.17
1965-03-26,232.0,217.45
1965-03-27,220.0,203.53
1965-03-28,199.0,189.56
1965-03-29,176.0,169.82
1965-03-30,152.0,145.06
1965-03-31,138.0,123.41
1965-04-01,124.0,107.82
1965-04-02,114.0,96.98
1965-04-03,105.0,88.16
1965-04-04,96.0,84.16
1965-04-05,89.9,80.28
1965-04-06,85.7,75.22
1965-04-07,81.6,71.84
1965-04-08,78.2,70.3
1965-04-09,76.5,70.55
1965-04-10,71.4,66.78
1965-04-11,67.3,62.9
1965-04-12,67.9,64.11
1965-04-13,66.1,64.8
1965-04-14,64.4,61.78
1965-04-15,62.6,57.8
1965-04-16,61.6,59.19
1965-04-17,65.5,67.67
1965-04-18,76.9,73.05
1965-04-19,78.5,72.79
1965-04-20,80.9,72.59
1965-04-21,81.5,71.6
1965-04-22,89.0,73.65
1965-04-23,97.3,81.77
1965-04-24,103.0,89.94
1965-04-25,103.0,93.23
1965-04-26,100.0,94.79
1965-04-27,103.0,100.26
1965-04-28,106.0,101.44
1965-04-29,103.0,96.37
1965-04-30,96.1,90.57
1965-05-01,89.3,86.12
1965-05-02,83.5,80.54
1965-05-03,78.3,78.09
1965-05-04,75.7,75.01
1965-05-05,74.1,81.01
1965-05-06,79.2,87.16
1965-05-07,90.1,93.21
1965-05-08,100.0,89.18
1965-05-09,95.1,84.81
1965-05-10,88.5,82.38
1965-05-11,82.6,79.07
1965-05-12,75.7,76.26
1965-05-13,71.7,69.76
1965-05-14,67.5,65.22
1965-05-15,63.3,61.46
1965-05-16,60.1,59.88
1965-05-17,57.6,58.61
1965-05-18,56.1,61.51
1965-05-19,66.7,80.73
1965-05-20,99.4,109.17
1965-05-21,124.0,112.41
1965-05-22,109.0,96.91
1965-05-23,93.4,84.08
1965-05-24,85.2,74.16
1965-05-25,79.2,68.07
1965-05-26,74.9,64.52
1965-05-27,70.0,62.61
1965-05-28,75.7,76.84
1965-05-29,123.0,117.08
1965-05-30,163.0,156.64
1965-05-31,196.0,172.19
1965-06-01,202.0,169.17
1965-06-02,182.0,172.08
1965-06-03,150.0,146.82
1965-06-04,135.0,126.99
1965-06-05,129.0,116.13
1965-06-06,132.0,111.35
1965-06-07,115.0,107.79
1965-06-08,107.0,103.23
1965-06-09,110.0,112.36
1965-06-10,113.0,120.14
1965-06-11,127.0,139.83
1965-06-12,150.0,152.5
1965-06-13,140.0,147.39
1965-06-14,128.0,127.43
1965-06-15,121.0,119.36
1965-06-16,112.0,112.95
1965-06-17,107.0,110.36
1965-06-18,108.0,116.27
1965-06-19,106.0,113.03
1965-06-20,96.0,102.11
1965-06-21,94.3,96.03
1965-06-22,96.0,95.61
1965-06-23,87.7,95.8
1965-06-24,80.0,88.29
1965-06-25,74.1,80.43
1965-06-26,69.1,78.22
1965-06-27,69.1,76.27
1965-06-28,67.5,82.2
1965-06-29,62.5,72.71
1965-06-30,57.6,64.9
1965-07-01,57.6,63.63
1965-07-02,62.5,69.79
1965-07-03,64.1,72.63
1965-07-04,58.5,63.34
1965-07-05,56.1,59.39
1965-07-06,53.8,55.28
1965-07-07,50.6,51.5
1965-07-08,54.6,55.06
1965-07-09,58.5,61.88
1965-07-10,53.8,57.64
1965-07-11,49.9,56.42
1965-07-12,48.3,53.48
1965-07-13,46.7,50.49
1965-07-14,44.3,47.64
1965-07-15,42.6,52.97
1965-07-16,55.3,71.66
1965-07-17,74.1,91.38
1965-07-18,74.1,94.51
1965-07-19,65.8,81.1
1965-07-20,65.0,73.52
1965-07-21,73.3,76.99
1965-07-22,63.3,74.09
1965-07-23,60.9,68.97
1965-07-24,57.6,65.16
1965-07-25,56.1,62.45
1965-07-26,53.0,59.4
1965-07-27,52.2,56.27
1965-07-28,49.9,54.72
1965-07-29,47.4,49.06
1965-07-30,45.1,48.26
1965-07-31,45.9,49.52
1965-08-01,45.1,49.09
1965-08-02,45.1,47.62
1965-08-03,45.1,47.02
1965-08-04,41.9,44.16
1965-08-05,39.5,42.55
1965-08-06,37.2,40.01
1965-08-07,35.0,38.24
1965-08-08,33.7,40.69
1965-08-09,35.0,42.22
1965-08-10,35.0,37.06
1965-08-11,34.3,35.43
1965-08-12,33.7,33.41
1965-08-13,32.3,31.38
1965-08-14,31.6,30.84
1965-08-15,30.3,31.24
1965-08-16,29.7,29.29
1965-08-17,28.4,29.04
1965-08-18,28.4,29.01
1965-08-19,28.4,29.8
1965-08-20,27.7,28.48
1965-08-21,27.0,27.66
1965-08-22,26.4,30.41
1965-08-23,29.0,36.78
1965-08-24,30.3,41.17
1965-08-25,33.0,43.27
1965-08-26,31.6,39.48
1965-08-27,30.3,37.2
1965-08-28,31.0,37.49
1965-08-29,29.0,35.8
1965-08-30,28.4,33.51
1965-08-31,27.0,31.96
1965-09-01,27.0,32.24
1965-09-02,27.0,34.55
1965-09-03,28.4,36.52
1965-09-04,29.0,33.21
1965-09-05,26.4,32.48
1965-09-06,26.4,31.5
1965-09-07,26.4,32.65
1965-09-08,25.8,32.45
1965-09-09,25.1,33.79
1965-09-10,29.7,43.72
1965-09-11,35.0,51.54
1965-09-12,42.6,48.32
1965-09-13,42.6,48.01
1965-09-14,41.9,55.08
1965-09-15,49.9,61.68
1965-09-16,56.8,54.81
1965-09-17,50.6,51.16
1965-09-18,45.9,48.17
1965-09-19,44.3,50.23
1965-09-20,41.1,50.22
1965-09-21,38.8,44.53
1965-09-22,36.5,41.67
1965-09-23,32.3,39.38
1965-09-24,31.0,37.1
1965-09-25,29.7,35.63
1965-09-26,27.7,33.57
1965-09-27,27.7,33.27
1965-09-28,27.0,32.4
1965-09-29,27.7,33.95
1965-09-30,27.0,34.61
1965-10-01,26.4,33.96
1965-10-02,26.4,33.8
1965-10-03,25.8,33.46
1965-10-04,25.1,31.18
1965-10-05,24.5,30.39
1965-10-06,23.8,29.69
1965-10-07,23.2,28.89
1965-10-08,22.5,28.02
1965-10-09,22.5,26.69
1965-10-10,21.4,26.03
1965-10-11,22.5,25.42
1965-10-12,22.5,25.01
1965-10-13,21.9,24.57
1965-10-14,21.4,24.59
1965-10-15,21.4,24.77
1965-10-16,21.4,23.59
1965-10-17,20.1,23.67
1965-10-18,20.1,22.62
1965-10-19,19.5,22.3
1965-10-20,19.0,21.89
1965-10-21,19.0,21.54
1965-10-22,19.0,21.26
1965-10-23,19.5,21.09
1965-10-24,17.8,20.78
1965-10-25,19.5,21.21
1965-10-26,19.0,21.21
1965-10-27,19.0,21.1
1965-10-28,19.0,20.96
1965-10-29,19.0,20.4
1965-10-30,19.5,21.28
1965-10-31,18.4,21.05
1965-11-01,18.4,20.5
1965-11-02,19.5,20.33
1965-11-03,19.0,20.7
1965-11-04,17.8,20.83
1965-11-05,16.1,21.37
1965-11-06,16.1,20.31
1965-11-07,15.0,20.63
1965-11-08,16.1,23.97
1965-11-09,17.3,25.03
1965-11-10,16.7,25.48
1965-11-11,27.0,37.01
1965-11-12,36.5,44.8
1965-11-13,36.5,44.51
1965-11-14,33.0,43.77
1965-11-15,30.3,41.27
1965-11-16,28.4,37.64
1965-11-17,27.0,33.92
1965-11-18,26.4,32.63
1965-11-19,27.0,34.27
1965-11-20,29.0,41.29
1965-11-21,38.0,57.43
1965-11-22,63.3,68.37
1965-11-23,72.5,71.06
1965-11-24,60.9,70.85
1965-11-25,54.6,61.38
1965-11-26,52.2,59.05
1965-11-27,56.1,65.52
1965-11-28,88.5,82.9
1965-11-29,114.0,94.48
1965-11-30,115.0,97.78
1965-12-01,111.0,106.49
1965-12-02,107.0,100.19
1965-12-03,94.3,96.05
1965-12-04,107.0,104.41
1965-12-05,115.0,116.2
1965-12-06,117.0,144.94
1965-12-07,156.0,178.06
1965-12-08,236.0,178.42
1965-12-09,159.0,156.85
1965-12-10,125.0,134.21
1965-12-11,134.0,126.7
1965-12-12,140.0,127.26
1965-12-13,124.0,122.49
1965-12-14,129.0,141.3
1965-12-15,170.0,153.02
1965-12-16,176.0,152.7
1965-12-17,140.0,140.2
1965-12-18,128.0,128.29
1965-12-19,122.0,144.09
1965-12-20,132.0,140.92
1965-12-21,125.0,131.1
1965-12-22,113.0,119.76
1965-12-23,101.0,110.16
1965-12-24,91.7,97.96
1965-12-25,87.7,93.99
1965-12-26,94.3,97.36
1965-12-27,107.0,99.32
1965-12-28,109.0,98.32
1965-12-29,100.0,98.54
1965-12-30,91.7,94.91
1965-12-31,86.0,87.31
1966-01-01,87.7,94.72
1966-01-02,101.0,112.46
1966-01-03,135.0,134.48
1966-01-04,151.0,148.9
1966-01-05,137.0,146.94
1966-01-06,112.0,133.74
1966-01-07,94.3,111.01
1966-01-08,84.4,93.33
1966-01-09,77.4,82.51
1966-01-10,74.1,76.27
1966-01-11,70.8,71.1
1966-01-12,67.5,68.91
1966-01-13,65.0,67.36
1966-01-14,62.5,60.44
1966-01-15,60.1,59.4
1966-01-16,56.8,56.56
1966-01-17,54.6,54.21
1966-01-18,53.0,52.68
1966-01-19,51.4,50.35
1966-01-20,49.1,48.06
1966-01-21,48.3,44.97
1966-01-22,48.3,43.5
1966-01-23,63.3,54.24
1966-01-24,89.3,69.65
1966-01-25,88.5,71.24
1966-01-26,74.9,71.2
1966-01-27,73.3,69.92
1966-01-28,71.7,71.87
1966-01-29,72.5,72.36
1966-01-30,70.0,72.87
1966-01-31,67.5,72.98
1966-02-01,71.7,73.39
1966-02-02,76.5,73.01
1966-02-03,80.0,71.42
1966-02-04,87.7,75.62
1966-02-05,90.8,77.79
1966-02-06,89.3,79.81
1966-02-07,87.7,82.14
1966-02-08,91.7,93.34
1966-02-09,114.0,112.98
1966-02-10,148.0,143.81
1966-02-11,197.0,143.95
1966-02-12,163.0,132.13
1966-02-13,134.0,114.42
1966-02-14,116.0,99.93
1966-02-15,107.0,91.84
1966-02-16,96.0,83.19
1966-02-17,87.7,75.14
1966-02-18,82.6,71.61
1966-02-19,76.5,69.36
1966-02-20,71.7,66.52
1966-02-21,69.1,63.63
1966-02-22,66.7,63.46
1966-02-23,64.1,61.92
1966-02-24,61.7,59.84
1966-02-25,58.5,56.68
1966-02-26,56.1,53.98
1966-02-27,54.6,54.38
1966-02-28,53.0,51.48
1966-03-01,53.8,51.78
1966-03-02,55.3,53.6
1966-03-03,53.0,50.78
1966-03-04,50.6,48.42
1966-03-05,49.9,47.29
1966-03-06,48.3,46.34
1966-03-07,45.9,44.85
1966-03-08,44.3,43.09
1966-03-09,43.5,41.71
1966-03-10,41.1,40.64
1966-03-11,41.1,39.56
1966-03-12,40.4,39.55
1966-03-13,40.4,40.9
1966-03-14,41.1,42.54
1966-03-15,40.4,38.65
1966-03-16,40.4,40.39
1966-03-17,41.1,40.93
1966-03-18,41.1,39.86
1966-03-19,41.9,43.14
1966-03-20,41.1,46.35
1966-03-21,40.4,43.61
1966-03-22,39.5,43.02
1966-03-23,39.5,41.87
1966-03-24,40.4,40.54
1966-03-25,41.1,41.56
1966-03-26,41.1,41.92
1966-03-27,41.1,41.08
1966-03-28,53.0,58.69
1966-03-29,86.0,70.45
1966-03-30,98.6,71.9
1966-03-31,87.7,70.06
1966-04-01,80.0,64.96
1966-04-02,79.2,64.18
1966-04-03,78.3,63.45
1966-04-04,77.4,64.62
1966-04-05,80.0,66.17
1966-04-06,80.0,63.67
1966-04-07,77.4,62.22
1966-04-08,74.9,61.8
1966-04-09,73.3,61.05
1966-04-10,73.3,59.64
1966-04-11,74.1,60.57
1966-04-12,70.0,61.16
1966-04-13,67.5,57.96
1966-04-14,62.5,55.28
1966-04-15,60.9,55.76
1966-04-16,60.1,54.73
1966-04-17,57.6,52.28
1966-04-18,55.3,49.45
1966-04-19,53.8,49.86
1966-04-20,57.6,51.97
1966-04-21,68.3,63.85
1966-04-22,78.3,71.17
1966-04-23,74.9,64.26
1966-04-24,70.0,60.46
1966-04-25,67.5,59.39
1966-04-26,67.5,62.1
1966-04-27,66.7,61.75
1966-04-28,62.5,57.91
1966-04-29,57.6,55.6
1966-04-30,55.3,53.72
1966-05-01,52.2,51.24
1966-05-02,49.1,49.27
1966-05-03,45.1,46.52
1966-05-04,43.5,44.53
1966-05-05,41.1,43.35
1966-05-06,41.9,47.44
1966-05-07,48.3,54.96
1966-05-08,57.6,59.09
1966-05-09,54.6,58.43
1966-05-10,51.4,54.15
1966-05-11,53.0,55.44
1966-05-12,50.6,53.61
1966-05-13,46.7,50.45
1966-05-14,41.9,48.42
1966-05-15,38.8,46.63
1966-05-16,38.0,45.08
1966-05-17,36.5,44.1
1966-05-18,35.8,41.14
1966-05-19,35.0,40.02
1966-05-20,35.0,41.7
1966-05-21,35.0,40.39
1966-05-22,35.0,40.88
1966-05-23,33.7,39.0
1966-05-24,31.6,40.25
1966-05-25,31.0,35.37
1966-05-26,30.3,35.92
1966-05-27,31.0,37.47
1966-05-28,31.6,38.83
1966-05-29,31.6,35.47
1966-05-30,31.0,34.25
1966-05-31,30.3,32.25
1966-06-01,29.0,31.09
1966-06-02,28.4,30.64
1966-06-03,27.7,29.63
1966-06-04,26.4,28.71
1966-06-05,25.1,27.24
1966-06-06,31.6,30.91
1966-06-07,30.3,35.59
1966-06-08,27.7,31.42
1966-06-09,27.0,30.29
1966-06-10,27.0,29.34
1966-06-11,25.1,26.55
1966-06-12,23.8,26.8
1966-06-13,23.8,27.41
1966-06-14,23.8,25.82
1966-06-15,25.8,27.78
1966-06-16,24.5,29.49
1966-06-17,24.5,26.26
1966-06-18,23.8,27.25
1966-06-19,25.1,32.46
1966-06-20,27.7,33.15
1966-06-21,27.0,29.11
1966-06-22,25.8,27.0
1966-06-23,24.5,25.24
1966-06-24,23.8,24.54
1966-06-25,23.8,24.89
1966-06-26,23.2,24.85
1966-06-27,24.5,26.71
1966-06-28,26.4,33.83
1966-06-29,27.0,32.47
1966-06-30,27.7,29.74
1966-07-01,26.4,27.75
1966-07-02,25.1,25.54
1966-07-03,22.5,24.06
1966-07-04,22.5,23.76
1966-07-05,21.4,24.29
1966-07-06,23.8,31.86
1966-07-07,26.4,35.17
1966-07-08,26.4,34.89
1966-07-09,25.1,31.08
1966-07-10,23.2,28.21
1966-07-11,24.5,26.77
1966-07-12,26.4,30.68
1966-07-13,26.4,29.52
1966-07-14,26.4,26.64
1966-07-15,26.4,26.29
1966-07-16,24.5,24.37
1966-07-17,23.8,27.9
1966-07-18,29.0,37.44
1966-07-19,33.7,40.8
1966-07-20,37.2,38.67
1966-07-21,41.9,36.74
1966-07-22,42.6,40.53
1966-07-23,48.3,50.09
1966-07-24,48.3,50.65
1966-07-25,45.1,44.42
1966-07-26,41.9,41.31
1966-07-27,38.8,36.77
1966-07-28,40.4,35.57
1966-07-29,37.2,35.06
1966-07-30,34.3,31.12
1966-07-31,31.6,29.03
1966-08-01,30.3,27.29
1966-08-02,28.4,28.59
1966-08-03,30.3,40.92
1966-08-04,45.1,67.11
1966-08-05,66.7,75.6
1966-08-06,70.0,67.22
1966-08-07,56.8,57.37
1966-08-08,51.4,50.39
1966-08-09,49.9,48.05
1966-08-10,45.1,44.59
1966-08-11,41.1,40.17
1966-08-12,38.0,38.06
1966-08-13,35.8,35.52
1966-08-14,33.0,33.05
1966-08-15,33.7,33.6
1966-08-16,37.2,39.19
1966-08-17,38.0,40.47
1966-08-18,36.5,35.93
1966-08-19,33.7,39.95
1966-08-20,33.0,50.07
1966-08-21,50.6,65.74
1966-08-22,78.3,74.62
1966-08-23,84.4,71.93
1966-08-24,70.8,65.95
1966-08-25,64.1,59.89
1966-08-26,60.1,55.11
1966-08-27,54.6,51.39
1966-08-28,49.1,45.74
1966-08-29,46.7,43.17
1966-08-30,43.5,40.83
1966-08-31,43.5,40.69
1966-09-01,42.6,39.48
1966-09-02,41.1,37.57
1966-09-03,38.8,35.28
1966-09-04,36.5,35.49
1966-09-05,35.8,34.38
1966-09-06,33.7,32.22
1966-09-07,32.3,30.4
1966-09-08,31.0,29.54
1966-09-09,29.7,27.84
1966-09-10,29.0,27.04
1966-09-11,27.0,26.29
1966-09-12,27.0,25.65
1966-09-13,27.0,26.16
1966-09-14,29.7,27.95
1966-09-15,28.4,26.29
1966-09-16,27.7,26.39
1966-09-17,27.7,26.88
1966-09-18,25.8,24.49
1966-09-19,25.8,24.17
1966-09-20,23.8,23.15
1966-09-21,23.8,23.18
1966-09-22,23.2,22.6
1966-09-23,22.5,22.25
1966-09-24,21.9,21.48
1966-09-25,20.7,21.53
1966-09-26,21.4,21.21
1966-09-27,21.9,20.93
1966-09-28,22.5,20.46
1966-09-29,21.9,19.76
1966-09-30,21.4,19.37
1966-10-01,21.4,18.9
1966-10-02,21.9,19.54
1966-10-03,22.5,20.08
1966-10-04,21.4,20.11
1966-10-05,20.7,19.64
1966-10-06,20.1,19.48
1966-10-07,20.1,18.63
1966-10-08,20.1,18.47
1966-10-09,19.0,18.23
1966-10-10,21.4,18.83
1966-10-11,20.7,19.35
1966-10-12,20.1,18.39
1966-10-13,20.1,19.15
1966-10-14,20.1,18.73
1966-10-15,19.5,18.59
1966-10-16,19.0,17.95
1966-10-17,20.1,18.41
1966-10-18,19.0,18.25
1966-10-19,19.5,17.69
1966-10-20,19.5,18.07
1966-10-21,20.1,19.25
1966-10-22,19.5,19.65
1966-10-23,19.0,18.7
1966-10-24,19.0,18.72
1966-10-25,19.0,19.59
1966-10-26,19.0,20.79
1966-10-27,20.7,23.97
1966-10-28,25.8,25.05
1966-10-29,23.2,23.59
1966-10-30,22.5,24.27
1966-10-31,22.5,23.69
1966-11-01,20.7,21.95
1966-11-02,20.7,21.27
1966-11-03,20.7,20.51
1966-11-04,20.1,20.45
1966-11-05,20.7,22.79
1966-11-06,20.1,23.48
1966-11-07,21.9,23.37
1966-11-08,23.8,24.24
1966-11-09,24.5,24.53
1966-11-10,24.5,23.32
1966-11-11,23.8,22.28
1966-11-12,23.2,21.2
1966-11-13,21.9,20.19
1966-11-14,21.4,19.5
1966-11-15,21.4,19.85
1966-11-16,21.9,22.48
1966-11-17,24.5,24.96
1966-11-18,25.1,25.88
1966-11-19,26.4,25.26
1966-11-20,24.5,24.23
1966-11-21,24.5,23.26
1966-11-22,23.2,23.23
1966-11-23,22.5,22.97
1966-11-24,22.5,22.27
1966-11-25,21.9,22.11
1966-11-26,21.4,21.38
1966-11-27,20.7,20.45
1966-11-28,20.1,23.41
1966-11-29,22.5,26.69
1966-11-30,25.8,30.44
1966-12-01,25.8,34.7
1966-12-02,29.0,48.83
1966-12-03,40.4,59.86
1966-12-04,58.5,58.93
1966-12-05,51.4,54.25
1966-12-06,45.9,46.91
1966-12-07,41.1,42.88
1966-12-08,38.0,39.58
1966-12-09,36.5,37.39
1966-12-10,35.0,40.35
1966-12-11,49.1,63.03
1966-12-12,86.9,86.8
1966-12-13,110.0,107.6
1966-12-14,114.0,117.23
1966-12-15,112.0,114.69
1966-12-16,88.5,101.91
1966-12-17,75.7,84.03
1966-12-18,67.5,72.31
1966-12-19,62.5,67.52
1966-12-20,60.9,67.55
1966-12-21,66.7,68.46
1966-12-22,75.7,68.71
1966-12-23,72.5,66.34
1966-12-24,73.3,79.74
1966-12-25,91.7,104.51
1966-12-26,130.0,132.49
1966-12-27,156.0,130.16
1966-12-28,130.0,116.11
1966-12-29,107.0,97.9
1966-12-30,97.8,90.66
1966-12-31,109.0,95.41
1967-01-01,130.0,97.95
1967-01-02,131.0,108.74
1967-01-03,140.0,112.32
1967-01-04,135.0,106.19
